"Date","Forecast"
2024-08-22,7.93003719939257
2024-08-23,7.92947439878514
2024-08-26,7.92891159817771
2024-08-27,7.92834879757028
2024-08-28,7.92778599696285
2024-08-29,7.92722319635542
2024-08-30,7.92666039574799
2024-09-02,7.92609759514056
2024-09-03,7.92553479453313
2024-09-04,7.9249719939257
2024-09-05,7.92440919331827
2024-09-06,7.92384639271084
2024-09-09,7.92328359210341
2024-09-10,7.92272079149599
2024-09-11,7.92215799088856
2024-09-12,7.92159519028113
2024-09-13,7.9210323896737
2024-09-16,7.92046958906627
2024-09-17,7.91990678845884
2024-09-18,7.91934398785141
2024-09-19,7.91878118724398
2024-09-20,7.91821838663655
