"Date","Forecast"
2024-06-06,17.2011514468037
2024-06-07,17.3726423529321
2024-06-10,17.3372017710586
2024-06-11,17.3834357659526
2024-06-12,17.3391642533967
2024-06-13,17.3524176152602
2024-06-14,17.2033651243974
2024-06-17,17.2620539581842
2024-06-18,17.2373760695069
2024-06-19,17.248437495303
2024-06-20,17.2388713555188
2024-06-21,17.2450275324369
2024-06-24,17.2371609499983
2024-06-25,17.2426263130837
2024-06-26,17.2351312655989
2024-06-27,17.2403279668623
2024-06-28,17.2330666640519
2024-07-01,17.2380431671065
2024-07-02,17.2309952671607
2024-07-03,17.2357630000639
2024-07-04,17.2289199595255
2024-07-05,17.2334864746355
2024-07-08,18.1962739204651
2024-07-09,18.1350722707734
2024-07-10,18.1899426562417
2024-07-11,18.1000291061984
2024-07-12,18.1487884137005
2024-07-15,18.1154323297513
2024-07-16,18.1593504170609
2024-07-17,18.1439794253495
2024-07-18,18.1681627724932
2024-07-19,18.1401357356748
2024-07-22,18.1675790144908
2024-07-23,18.1392159615414
2024-07-24,18.1660935137125
2024-07-25,18.1385662642525
2024-07-26,18.1645351104791
2024-07-29,18.1379280581373
2024-07-30,18.1629842086061
2024-07-31,18.1372766093892
2024-08-01,18.1614481533551
2024-08-02,18.1366099995052
2024-08-05,18.1599271740829
2024-08-06,18.1359285204876
2024-08-07,19.4624237876284
2024-08-08,19.45362923607
2024-08-09,19.425761339827
2024-08-12,19.4241099058059
2024-08-13,19.397718527247
2024-08-14,19.3947403574362
2024-08-15,19.4031634626204
2024-08-16,19.4022922031368
2024-08-19,19.4003779174252
2024-08-20,19.4006749474796
2024-08-21,19.4008524947573
2024-08-22,19.4005619744948
2024-08-23,19.4003716704265
2024-08-26,19.4002686114453
2024-08-27,19.4001297091316
2024-08-28,19.3999772549033
2024-08-29,19.399834833197
2024-08-30,19.3996938115373
2024-09-02,19.3995503596469
2024-09-03,19.399406983189
2024-09-04,19.2776902298244
2024-09-05,19.2774013658646
2024-09-06,19.277121668236
2024-09-09,18.8239785295361
2024-09-10,18.8234446731306
2024-09-11,18.8229172700686
2024-09-12,18.9817865121952
2024-09-13,18.893885911877
2024-09-16,18.7801227229323
2024-09-17,18.6136377061633
2024-09-18,18.738337568535
2024-09-19,18.7060970692581
2024-09-20,19.385227027604
2024-09-23,19.2080703054029
