"Date","Forecast"
2024-08-23,10.7794544867591
2024-08-26,10.7789750713581
2024-08-27,10.7783484647149
2024-08-28,10.7784166132274
2024-08-29,10.7778445120382
2024-08-30,10.7778837919408
2024-09-02,10.7773392576872
2024-09-03,10.7773522136367
2024-09-04,10.7768328163993
2024-09-05,10.7768217687508
2024-09-06,10.7763252927986
2024-09-09,10.7762923573768
2024-09-10,10.7758167822866
2024-09-11,10.7757638884145
2024-09-12,10.7753073718559
2024-09-13,10.775236278794
2024-09-16,10.7747971408309
2024-09-17,10.7747094527675
2024-09-18,10.7742861615436
2024-09-19,10.7741833412644
2024-09-20,10.7737744999507
2024-09-23,10.7736578813021
