Date,Price
2024-04-01,0.04250513347022587
2024-04-02,0.042456830227389296
2024-04-03,0.04243633566911639
2024-04-04,0.042427997607042134
2024-04-05,0.04241172950329144
2024-04-08,0.04244421646576045
2024-04-09,0.042433980001709254
2024-04-10,0.04246238030095759
2024-04-11,0.04247755834829444
2024-04-12,0.04246410256410257
2024-04-15,0.04249722150978884
2024-04-16,0.04249722245961883
2024-04-17,0.04250277801521498
2024-04-18,0.04249829118250171
2024-04-19,0.042486966925903764
2024-04-22,0.04247522214627478
2024-04-23,0.04248697137975224
2024-04-24,0.04247608472839084
2024-04-25,0.04247395388556789
2024-04-26,0.04246860852481422
2024-04-28,0.042480965550206556
2024-04-29,0.04249092694590325
2024-04-30,0.04248898452710318
