"Date","Forecast"
2024-06-06,3.38003117687292
2024-06-07,3.37901113972185
2024-06-10,3.37940882828366
2024-06-11,3.37967075840352
2024-06-12,3.37916046242218
2024-06-13,3.3793452791049
2024-06-14,3.37960266532001
2024-06-17,3.37926202240266
2024-06-18,3.37932095893202
2024-06-19,3.37954193239863
2024-06-20,3.3793273417324
2024-06-21,3.37931854059047
2024-06-24,3.37949278331736
2024-06-25,3.37936672530609
2024-06-26,3.3793268651494
2024-06-27,3.37945568626358
2024-06-28,3.37938852759018
2024-07-01,3.37933919351728
2024-07-02,3.37942926022615
2024-07-03,3.37939906328006
2024-07-04,3.3793517863816
2024-07-05,3.3794114281015
2024-07-08,3.37491476296553
2024-07-09,3.37537665895917
2024-07-10,3.37613506252144
2024-07-11,3.37376764631288
2024-07-12,3.37497469555408
2024-07-15,3.37590208981593
2024-07-16,3.37425765619297
2024-07-17,3.37478405493231
2024-07-18,3.37566518481427
2024-07-19,3.37458605037722
2024-07-22,3.37471920564889
2024-07-23,3.37545864022238
2024-07-24,3.37479340897821
2024-07-25,3.3747226208074
2024-07-26,3.37529453273324
2024-07-29,3.37491536952584
2024-07-30,3.37475783114693
2024-07-31,3.3751727980376
2024-08-01,3.37498038719498
2024-08-02,3.37480327834494
2024-08-05,3.37508764311489
2024-08-06,3.37500965314755
2024-08-07,3.36437731131658
2024-08-08,3.36264044071897
2024-08-09,3.36234245502499
2024-08-12,3.36391372978997
2024-08-13,3.36306805168518
2024-08-14,3.36241322120008
2024-08-15,3.36352867294043
2024-08-16,3.36327707031481
2024-08-19,3.36257247280148
2024-08-20,3.36325476195998
2024-08-21,3.36334007260101
2024-08-22,3.36274465650099
2024-08-23,3.36308683576406
2024-08-26,3.36332004588029
2024-08-27,3.3628905345036
2024-08-28,3.36300231321725
2024-08-29,3.36326338193886
2024-08-30,3.36299598172318
2024-09-02,3.36297440655509
2024-09-03,3.36319960749281
2024-09-04,3.3680851808951
2024-09-05,3.36833389645051
2024-09-06,3.36852844416473
2024-09-09,3.37269355359301
2024-09-10,3.37289745548538
2024-09-11,3.37261287577502
2024-09-12,3.37076088109125
2024-09-13,3.36967537912883
2024-09-16,3.38201917875899
2024-09-17,3.36951752760765
2024-09-18,3.3693756489466
2024-09-19,3.38796767400667
2024-09-20,3.38651921289608
2024-09-23,3.38789933517597
