"Date","Forecast"
2024-08-23,0.042524234142065
2024-08-26,0.0425290202773619
2024-08-27,0.0425305234291491
2024-08-28,0.0425325675762892
2024-08-29,0.0425365266329076
2024-08-30,0.0425380421531499
2024-09-02,0.0425403626350155
2024-09-03,0.042542627845747
2024-09-04,0.0425443267652223
2024-09-05,0.0425461279303333
2024-09-06,0.0425479117950836
2024-09-09,0.0425496983702461
2024-09-10,0.0425514845640261
2024-09-11,0.0425532708021544
2024-09-12,0.0425550570373599
2024-09-13,0.0425568432721097
2024-09-16,0.0425586295071204
2024-09-17,0.0425604157420536
2024-09-18,0.0425622019770055
2024-09-19,0.0425639882119534
2024-09-20,0.0425657744469021
2024-09-23,0.0425675606818507
