"Date","Forecast"
2024-07-08,7.86492023822044
2024-07-09,7.86434047644088
2024-07-10,7.86376071466132
2024-07-11,7.86318095288176
2024-07-12,7.8626011911022
2024-07-15,7.86202142932264
2024-07-16,7.86144166754308
2024-07-17,7.86086190576352
2024-07-18,7.86028214398396
2024-07-19,7.8597023822044
2024-07-22,7.85912262042484
2024-07-23,7.85854285864528
2024-07-24,7.85796309686572
2024-07-25,7.85738333508615
2024-07-26,7.85680357330659
2024-07-29,7.85622381152703
2024-07-30,7.85564404974747
2024-07-31,7.85506428796791
2024-08-01,7.85448452618835
2024-08-02,7.85390476440879
2024-08-05,7.85332500262923
2024-08-06,7.85274524084967
